Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",273,15535,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",274,17875,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",275,37537,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",276,15000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",277,30000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",278,75000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",279,95000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",280,125000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",281,10000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",282,125000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",283,2000,Person
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",284,10000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",285,16000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",286,10000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",287,142000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",288,15000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",289,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",290,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",291,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",292,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",293,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",294,10000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",295,12000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",296,12000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",297,12000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",298,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",299,10000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",300,27000,Box
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",301,80000,Box
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",302,40000,Box
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",303,6500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",304,4000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",305,4000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",306,2600,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",307,2200,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",308,7500,Piece(s)
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",309,20000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",310,5200,Nos
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",311,5500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",312,2000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",313,100000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",314,4500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",315,40000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",316,2850,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",317,25000,Number
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",318,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",319,2000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",320,3800,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",321,4500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",322,12000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",323,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",324,9000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",325,6000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",326,12000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",327,2100,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",328,3000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",329,800,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",330,14500,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",331,2500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",332,100000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",333,3450,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",334,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",335,4000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",336,2100,1 unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",337,3000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",338,4500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",339,20000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",340,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",341,6000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",342,5500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",343,2000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",344,3100,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",345,22000,Number
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",346,2500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",347,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",348,1600,Box
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",349,3500,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",350,100,Set
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",351,45,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",352,100,Set
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",353,45,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",354,45,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",355,999,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",356,50,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",357,999,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",358,999,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",359,5000,Piece
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",360,28000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",361,8000,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",362,18160,Unit
AC Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",363,5000,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",364,7500,NO
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",365,3000,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",366,2600,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",367,3000,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",368,2600,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",369,4500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",370,2850,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",371,6000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",372,7000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",373,7800,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",374,3000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",375,12500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",376,4500,Square Meter
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",377,3950,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",378,2850,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",379,4500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",380,12000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",381,2550,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",382,2050,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",383,4100,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",384,2200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",385,3500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",386,3200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",387,4999,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",388,2050,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",389,3900,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",390,3900,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",391,3500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",392,3800,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",393,6500,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",394,25000,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",395,1,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",396,12000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",397,3200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",398,3900,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",399,5200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",400,4000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",401,5425,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",402,2250,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",403,4000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",404,400,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",405,2600,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",406,400,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",407,5200,Bag
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",408,6100,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",409,3200,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",410,8000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",411,7791,Unit
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",412,2800,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",413,5200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",414,5200,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",415,5000,Piece
Single Phase Induction Motors,"Actuators, Commutator, Servo Motors, Electric Motors & Components",416,6999,Piece
